id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Tak Mampu Beli Susu saat Corona, Seorang Ayah Serahkan 2 Anaknya ke Petugas PSBB

https://t.co/V3XhVZ315H",tidak beli susu corona ayah serahkan anaknya petugas psbb,in,0,0,RFauzy5,FALSE,,geloraco,"Bogor, West Java",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:33 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",RT @kompasiana: Mengingat Kembali PSPB (Bukan PSBB) https://t.co/0q9rud0dWL,mengingat pspb bukan psbb,in,0,1,kompascom,FALSE,,kompasiana,Indonesia,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Tak Mampu Beli Susu saat Corona, Seorang Ayah Serahkan 2 Anaknya ke Petugas PSBB

https://t.co/V3XhVZ315H",tidak beli susu corona ayah serahkan anaknya petugas psbb,in,0,236,HansRi8,FALSE,,geloraco,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:28 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@e100ss perilaku ngeyel gini jangan ditiru! area graha Tirta waru ini perlu ditindak tegas, Warkop masi buka seperti biasa, Warkop sudah diingatkan untuk tidak buka selama psbb tapi masi aja bebal Warkop ngeyel ini ! https://t.co/gyxBoBfM3F",perilaku ngeyel gini ditiru area graha tirta waru perlu ditindak warung kopi masi buka warung kopi diingatkan tidak buka psbb masi bebal warung kopi ngeyel,in,15,7,novasilviana_,TRUE,,e100ss,Indonesia,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,0,ershadaja,FALSE,,Praz_Teguh,The city that never sleep ,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Itu new normal dengan pendekatan sebaran COVID19 tetapi new normal nya pemerintah mungkin pendekatannya berbeda, bisa jadi gambar grafik eksponensialnya sama tapi judulnya adalah kondisi ekonomi.. https://t.co/lEHJ1jOiiY",new normal pendekatan sebaran covid new normal nya pemerintah mungkin pendekatannya berbeda gambar grafik eksponensialnya judulnya ekonomi,in,0,0,gus_hendri,FALSE,,,Bojong Kulur,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jeonggukontop yowis u balik nanti abis psbb wkwkwk,yowis habis psbb wkwkwk,in,0,0,syubdere,,,jeonggukontop,62,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Rio_ramadhan_ @ridwankamil @humasjabar @txtdarikangemil @txtdrbekasi @txtdaribogor Semoga ini perpanjangan psbb yg terakhir. Aamiin,semoga perpanjangan psbb aamiin,in,0,0,arissantoso__,,,"Rio_ramadhan_, ridwankamil, humasjabar, txtdarikangemil, txtdrbekasi, txtdaribogor",Bekasi,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:11 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PRFMnews: Ada perbedaan untuk wilayah Bodebek dan di luar wilayah Bodebek
https://t.co/sEBP7eg1mi",perbedaan wilayah bodebek wilayah bodebek,in,0,72,SriAyuDewi15,FALSE,,PRFMnews,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jodommuu @jawafess Iyo, aku gatau nerapno psbb masalah e",gatau nerapno psbb e,in,0,0,Bagaskind,,,"jodommuu, jawafess","Sidoarjo, Indonesia",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:05 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Mengingat Kembali PSPB (Bukan PSBB) https://t.co/0q9rud0dWL,mengingat pspb bukan psbb,in,7,1,kompasiana,FALSE,,,Indonesia,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @e100ss: PSBB Tidak Diperpanjang, Malang Raya Bersiap Diri Menuju New Normal
https://t.co/gqWgcL2Xc8",psbb tidak diperpanjang malang raya menuju new normal,in,0,91,MFebrySet,FALSE,,e100ss,DOA IBU,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:45:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,906,DaniCahyana8,FALSE,,Praz_Teguh,"West Bandung, Indonesia",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @heffheven: @4lf4h0tz @susanlie91 Saya yg request kak ke kak @susanlie91 
Supaya nemenin pas di perjalanan klo kerja
Maklum skrng kan PS…",request kak kak nemenin pas perjalanan kerja maklum skrng kan ps,in,0,3,heffheven,,,"heffheven, 4lf4h0tz, susanlie91, susanlie91",,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Nadine_Oliv: Gara² PSBB kasur gampang rusak, jadi nyari lagi deh 🥴 https://t.co/Q2DfyaHasx",gara psbb kasur gampang rusak deh,in,0,0,Fayyady3,FALSE,,Nadine_Oliv,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,en,0,0,raiabcd,,COVID19,Covid19Update24,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Eh ada yg ulang tahun ngambek gara2 psbb 🤣 https://t.co/1BRXzFOyh3,eh ulang marah gara psbb,in,0,0,donnyrynt,FALSE,,,Indonesia,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Tak Mampu Beli Susu saat Corona, Seorang Ayah Serahkan 2 Anaknya ke Petugas PSBB

https://t.co/V3XhVZ315H",tidak beli susu corona ayah serahkan anaknya petugas psbb,in,0,236,ojan_wil,FALSE,,geloraco,"مكة المكرمة, المملكة العربية ا",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RadioElshinta: 20.43: RT @TMCPoldaMetro : Giat PSBB di Cek Point Taman Alfa Joglo pemeriksaan SIKM &amp; memberikan teguran tertulis kpd pe…,giat psbb cek point taman alfa joglo pemeriksaan sikm amp teguran tertulis pe,in,0,236,PrastEko80,,,"RadioElshinta, TMCPoldaMetro","Di Bumi , Indonesia",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:31 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @nuicemedia: Home Affairs minister Tito Karnavian defended the ministry's institute IPDN for staging this Eid event on Sunday involving…,home affairs minister tito karnavian defended ministry s institute ipdn for staging this eid event on sunday involving,en,0,341,cokhibuan,,,nuicemedia,here and there..,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@4lf4h0tz @susanlie91 Saya yg request kak ke kak @susanlie91 
Supaya nemenin pas di perjalanan klo kerja
Maklum skrng kan PSBB, bawa mobil sendiri lebih nyaman, tapi iseng jadinya ha ha ha
@agnezmo Girl #Promises",request kak kak nemenin pas perjalanan kerja maklum skrng kan psbb bawa mobil nyaman iseng tertawa tertawa tertawa girl,in,1,3,heffheven,,Promises,"4lf4h0tz, susanlie91, susanlie91, agnezmo",,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @e100ss: PSBB Tidak Diperpanjang, Malang Raya Bersiap Diri Menuju New Normal
https://t.co/gqWgcL2Xc8",psbb tidak diperpanjang malang raya menuju new normal,in,0,9,53_ichwanN,FALSE,,e100ss,"Malang,Indonesia",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Parapat_Nixon @ustadtengkuzul @yostanabe88 Tenang aja pengikut panjul mah gada psbb aja jarang ke emol, ke indomaret aje di haramin kok tp nyatanya indomaret msh ttp jualan dan gda pengaruh apapun dari provokasi pengikut panjul,beli ke warung tetangga aj",tenang pengikut panjul mah gada psbb jarang emol indomaret aje haramin indomaret ttp jualan gda pengaruh apapun provokasi pengikut panjul beli warung tetangga ngutang wkwk,in,2,0,eno_rv,,,"Parapat_Nixon, ustadtengkuzul, yostanabe88",Jakarta selatan,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,569,Subhan841,,,ustadtengkuzul,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @berlianidris: Gugus tugas #COVID19 menyatakan Surabaya bisa jadi Wuhan, sementara beredar materi presentasi Dinas Pendidikan Provinsi J…",gugus tugas surabaya wuhan beredar materi presentasi dinas pendidikan provinsi j,in,0,562,GUSBENSOK,,COVID19,berlianidris,Bogor Indonesia,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jng happy dulu  psbb ada blm bebas you seprti dulu,jng bahagia psbb bebas you seprti,in,0,0,fahmy_z17792,,,,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @e100ss: PSBB Malang Raya Tidak Diperpanjang, Karena Peran Kedisiplinan Warga
https://t.co/b6A1r7IzIg",psbb malang raya tidak diperpanjang peran kedisiplinan warga,in,0,29,infoKWB,FALSE,,e100ss,Kota Wisata Batu,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:10 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Bandungfess: Euy diperpanjang ceunah psbb na https://t.co/prJeyzBW4i,euy diperpanjang ceunah psbb na,in,0,72,MayangDe2,FALSE,,Bandungfess,Indonesia,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@NatashaOcta eh gaktaunya cenah, psbb kota Bandung diperpanjang lagi kata RKnya! lah jadi gimana ini teh?",eh gaktaunya cenah psbb kota bandung diperpanjang rknya kakak perempuan,in,0,0,talithasylva,,,NatashaOcta,"Lembang, Indonesia",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:06 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@wurdiyantiyulia lagi psbb,psbb,in,0,0,TomDiksi,,,wurdiyantiyulia,Jawa,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:05 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Padang Pariaman Perpanjangan PSBB Sampai 7 Juni 2020 https://t.co/7mZnViFyhX,padang pariaman perpanjangan psbb,in,0,0,Novius10,FALSE,,,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,906,nswicaksana,FALSE,,Praz_Teguh,Indonesia,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:44:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@auleeliia Psbb mana le?,psbb le,in,0,0,ronis98,,,auleeliia,"serang, banten",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Doncuuu @semarangasik @kemtangcoklat Bekasi dah ga psbb kan don,bekasi deh ga psbb kan don,in,0,0,luqmansen_,,,"Doncuuu, semarangasik, kemtangcoklat",Everywhere,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:48 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pemkab Batola Gelar Simulasi New Normal 

Marabahan, KP- Menjelang berakhirnya Pembatasan Sosial Berskala Besar (PSBB) tahap I, Jumat (29/05/2020), Kabupaten Barito Kuala (Batola) menggelar Simulasi Penerapan New… https://t.co/m0EAnM0POX",pemkab batola gelar simulasi new normal marabahan kp menjelang berakhirnya pembatasan sosial berskala psbb tahap i jumat kabupaten barito kuala batola menggelar simulasi penerapan new,in,0,0,kalimantanpost_,FALSE,,,banjarmasin,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PRFMnews: Ada perbedaan untuk wilayah Bodebek dan di luar wilayah Bodebek
https://t.co/sEBP7eg1mi",perbedaan wilayah bodebek wilayah bodebek,in,0,67,adityafg_25,FALSE,,PRFMnews,"Bandung, Jawa Barat",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Fahlevs: Psbb adalah kepanjangan dari pembatasan sosial berbulan bulan,psbb kepanjangan pembatasan sosial berbulan,in,0,1,fuckmeocol,,,Fahlevs,"Bandung, Jawa Barat",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dsblf: Tolong kalian ini jangan egois, kalau PSBB melulu, kantor2 ditutup melulu, nanti anak bos bayar sekolahnya di luar negeri pakai…",egois psbb melulu kantor ditutup melulu anak bos bayar sekolahnya negeri pakai,in,0,18,divakafila,,,dsblf,Bandung City Pride,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GuyonWaton: PSBB BAKAL DIPERPANJANG MENJADI PSBBBB : PERNAH SAYANG BELUM BERJODOH BAJINGAN BANGSAT,psbb diperpanjang psbbbb sayang berjodoh bajingan bangsat,in,0,0,Ahsanul_Rifal,,,GuyonWaton,"Copenhagen, Denmark",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:41 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Duh euy kabitaaa.. ngan PSBB yeuh.. 😔 https://t.co/4VF2jsUUMs,aduh euy kabitaaa ngan psbb yeuh,in,0,0,arifin_alif,FALSE,,,Cimahi Tengah,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @muchlis_ar: @MarikaRahman_ Apa maksud Jogja sejak awal new normal? 

Apa hanya karena Jogja pakek istilah Tanggap Darurat, dan bukan PS…",maksud jogja awal new normal jogja pakek istilah tanggap darurat bukan ps,in,0,4,timmymalachi,,,"muchlis_ar, MarikaRahman_",Jakartangerang,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:39 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Haniynyamasy Bahkan ketika diterapkan PSBB pun masyarakat acuh tak acuh, tempat2 publik buka menjelang hari raya. Kita tidak menafikkan peran penting dan usaha nakes dan pemerintah, tetapi butuh usaha lebih ekstra untuk mendisiplinkan masyarakat.",diterapkan psbb masyarakat acuh tidak acuh publik buka menjelang raya tidak menafikkan peran usaha nakes pemerintah butuh usaha ekstra mendisiplinkan masyarakat,in,0,0,deelel11,,,Haniynyamasy,Jawa Timur,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MGT_RADIO PSBB yg mana kang? Tp aneh Garut Bandung,Sumedang Bandung aman kang? Jaragana d mana???tetangga Ujang sblm lebaran mudik ke Garut,kemaren pulang ko LOLOSSSS,trs yg dari Sumedang ke Bdg lolos juga,kasianilah org2 yg Nunda mudik,satu sisi NU mudi",psbb kang aneh garut bandung sumedang bandung aman kang jaragana tetangga ujang sblm lebaran mudik garut pulang ko lolossss sumedang bandung lolos kasianilah nunda mudik sisi nu mudik nya paling bandung keliaran,in,0,3,Ujang78087111,,,MGT_RADIO,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,906,fhiand_akas,FALSE,,Praz_Teguh,"Balikpapan, Kalimantan Timur",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@febkun nah ini nih yg bikin kesel sm mrka yg masi ga peduli masi suka main diluar dan bikin psbb diperpanjang. apa mrka gk mikirin org lain yg jd harus berhenti kerja dan jd kesulitan ekonomi?,bikin kesel mrka masi ga peduli masi suka main diluar bikin psbb diperpanjang mrka gk mikirin berhenti kerja kesulitan ekonomi,in,0,0,tijuslemonn,,,febkun,"West Java, Indonesia",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Reiza_Patters: Anies: PSBB Belum Berakhir, Yang Katakan Mal Buka 5 Juni Itu Imajinasi! https://t.co/Dz6gY8Bj6k",anies psbb berakhir katakan mal buka imajinasi,in,1,0,sandrabomber,FALSE,,Reiza_Patters,"ÜT: -6.2379458,106.84344",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kaga ada otaknye org yg masih keluar2, kumpul2 ama temennya, gimane mau new normal kalo makin hari kasus makin nambah, alamat psbb diperpanjang dah nih kampret.
Kalo pemerintah udh kaga peduli ama rakyatnye setidaknya kita jaga diri sendiri.",tidak otaknye keluar kumpul temennya gimane new normal kasus nambah alamat psbb diperpanjang deh sialan pemerintah tidak peduli rakyatnye jaga,in,0,0,HazamiHazami,,,,"Jkt, Indonesia",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:28 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@overdoshiit Psbb dhambut saltop,psbb dhambut saltop,in,0,0,leomahendra_,,,overdoshiit,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSBB di jabar di perpanjang, duh udah pada semangat ngemall gajadi. Wkwk",psbb jabar perpanjang aduh semangat ngemall gajadi wkwk,in,0,0,Sukkasukaguee,,,,"Bandung, Jawa Barat",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,906,MuchtarGanda,FALSE,,Praz_Teguh,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:18 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Potret Pilu Toko-toko di Mall Surabaya, Terpaksa Ditutup Ada PSBB, Sempat Diwarnai Penolakan Pemilik https://t.co/V3c6AE5D1X via @tribunjatim",potret pilu toko toko mall surabaya terpaksa ditutup psbb diwarnai penolakan pemilik via,in,0,0,tribunjatim,FALSE,,tribunjatim,"Surabaya, Jawa Timur",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Berharap gak perpanjang psbb mah boleh mereun lah cape kieu wae,berharap tidak perpanjang psbb mah mereun capek kieu wae,in,0,0,puspaserunina,,,,"Bandung, Jawa Barat",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rgyrprtm aparat/petugas medis/ petugas yg terkait soal kemanan psbb/per covidan yg tegas dan yg benar akan kalah sm warga yg mentalnya udah kecampur sama dajal. makanya sebagian dari mereka(petugas) jg udah bodoamat sama warga yg begitu.
sekarang bukan ",aparat petugas medis petugas terkait kemanan psbb covidan benar kalah warga mentalnya kecampur dajal petugas bodoamat warga bukan aturan tntg kesadaran,in,0,196,DalemanSpongbob,,,rgyrprtm,yang penting haiyu,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,569,ari_arlogy,,,ustadtengkuzul,JAYAPURA,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:07 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,906,papahadii,FALSE,,Praz_Teguh,Jatinangor,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Rnmhaa Kan masih psbb,kan psbb,in,0,0,buknipman,,,Rnmhaa,"Bogor, Jawa Barat",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:03 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","20.43: RT @TMCPoldaMetro : Giat PSBB di Cek Point Taman Alfa Joglo pemeriksaan SIKM &amp; memberikan teguran tertulis kpd pengendara yg tidak tertib &amp; melanggar PSBB oleh Sat Lantas Jakbar, TNI, Pol-PP dan Dishub.

#OpsKetupatCegahCovid19  #TundaBalikKeJakarta https://t.co/zpZkr3xI1C",giat psbb cek point taman alfa joglo pemeriksaan sikm amp teguran tertulis pengendara tidak tertib amp melanggar psbb sat lantas jakbar tni pol pulang pergi dishub,in,4,2,RadioElshinta,FALSE,"OpsKetupatCegahCovid19, TundaBalikKeJakarta",TMCPoldaMetro,"ÜT: -6.187385,106.733011",
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @johnjaem: Udah mau 3x psbb tidak ada perubahan. https://t.co/KwFAbOYQuH,x psbb tidak perubahan,in,0,11,autotaeil,FALSE,,johnjaem,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:43:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,906,zesyazzahra,FALSE,,Praz_Teguh,tebet.jakarta selatan,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:42:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@alvadhipradana Haha nanti lah vin InsyaAllah kalau keadaan udh kondusif, tunggu psbb Jakarta berakhir..",tertawa vin insyaallah keadaan kondusif tunggu psbb jakarta berakhir,in,0,0,AdamJihad19,,,alvadhipradana,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:42:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Katanya bukittinggi jadi kota pertama di provinsi sumbar yg ga extend psbb, gua jadi mikir emang selama ini ada psbb ya? 😅 Perasaan semenjak gua pulang rame mulu nih kota",katanya bukittinggi kota provinsi sumbar ga extend psbb mikir psbb perasaan semenjak pulang ramai melulu kota,in,0,0,apiqriyo,,,,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:42:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,0,uwutrash_,FALSE,,Praz_Teguh,,
,,,,,,,,,,,,,
1.266E+18,Thu May 28 13:42:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Natasyakecak @togurihat @RamliRizal @jokowi Owh gitu... Jadi yang ngadain konser BPIP dgn mengundang banyak org dan kerumunan padahal itu melanggar PSBB,itu nama nya membantu ya ?? https://t.co/jSaa1DSDkA",owh ngadain konser bpip mengundang kerumunan melanggar psbb nama nya,in,0,0,Riendu_88,FALSE,,"Natasyakecak, togurihat, RamliRizal, jokowi","DKI Jakarta, Indonesia",
,,,,,,,,,,,,,
